Fréquence (Hz)	Niveau (dB)
15245,507812	-79,934311
15331,640625	-79,961929
15417,773438	-79,989944
15503,906250	-80,016319
15590,039062	-80,044365
15676,171875	-80,068092
15762,304688	-80,097534
15848,437500	-80,117813
15934,570312	-80,148811
16020,703125	-80,168991
16106,835938	-80,195145
16192,968750	-80,218460
16279,101562	-80,242264
16365,234375	-80,265266
16451,367188	-80,287331
16537,500000	-80,310745
16623,632812	-80,329628
16709,765625	-80,356575
16795,898438	-80,372932
16882,031250	-80,395569
16968,164062	-80,415108
17054,296875	-80,437157
17140,429688	-80,455269
17226,562500	-80,474442
17312,695312	-80,493950
17398,828125	-80,511734
17484,960938	-80,531578
17571,093750	-80,547455
17657,226562	-80,566422
17743,359375	-80,581711
17829,492188	-80,601814
17915,625000	-80,613747
18001,757812	-80,633247
18087,890625	-80,645607
18174,023438	-80,664276
18260,156250	-80,677185
18346,289062	-80,692184
18432,421875	-80,706924
18518,554688	-80,719360
18604,687500	-80,734901
18690,820312	-80,745659
18776,953125	-80,761566
18863,085938	-80,769615
18949,218750	-80,787766
19035,351562	-80,794777
19121,484375	-80,808479
19207,617188	-80,817856
19293,750000	-80,831223
19379,882812	-80,838234
19466,015625	-80,851944
19552,148438	-80,860458
19638,281250	-80,868027
19724,414062	-80,880791
19810,546875	-80,884499
19896,679688	-80,899193
19982,812500	-80,901588
20068,945312	-80,912842
20155,078125	-80,919228
20241,210938	-80,926704
20327,343750	-80,933037
20413,476562	-80,938622
20499,609375	-80,945839
20585,742188	-80,950264
20671,875000	-80,956726
20758,007812	-80,960503
20844,140625	-80,967766
20930,273438	-80,969765
21016,406250	-80,975571
21102,539062	-80,977684
21188,671875	-80,982292
21274,804688	-80,984558
21360,937500	-80,988342
21447,070312	-80,990967
21533,203125	-80,990143
21619,335938	-80,997192
21705,468750	-80,994446
21791,601562	-80,998299
21877,734375	-80,996185
21963,867188	-81,000748
