Fréquence (Hz)	Niveau (dB)
15762,304688	-78,663589
15848,437500	-78,690529
15934,570312	-78,713898
16020,703125	-78,738937
16106,835938	-78,764847
16192,968750	-78,786644
16279,101562	-78,811890
16365,234375	-78,832947
16451,367188	-78,855835
16537,500000	-78,879707
16623,632812	-78,899384
16709,765625	-78,923073
16795,898438	-78,942146
16882,031250	-78,963020
16968,164062	-78,984337
17054,296875	-79,003273
17140,429688	-79,024628
17226,562500	-79,041962
17312,695312	-79,062454
17398,828125	-79,080025
17484,960938	-79,098946
17571,093750	-79,116112
17657,226562	-79,135193
17743,359375	-79,150078
17829,492188	-79,169014
17915,625000	-79,183701
18001,757812	-79,200661
18087,890625	-79,215942
18174,023438	-79,230515
18260,156250	-79,246208
18346,289062	-79,260193
18432,421875	-79,275185
18518,554688	-79,288101
18604,687500	-79,303207
18690,820312	-79,313187
18776,953125	-79,328323
18863,085938	-79,340721
18949,218750	-79,353264
19035,351562	-79,363525
19121,484375	-79,376686
19207,617188	-79,387299
19293,750000	-79,397774
19379,882812	-79,409302
19466,015625	-79,417946
19552,148438	-79,429024
19638,281250	-79,437813
19724,414062	-79,446571
19810,546875	-79,457062
19896,679688	-79,462234
19982,812500	-79,473419
20068,945312	-79,478073
20155,078125	-79,488373
20241,210938	-79,492180
20327,343750	-79,502274
20413,476562	-79,505737
20499,609375	-79,513863
20585,742188	-79,519196
20671,875000	-79,524231
20758,007812	-79,529129
20844,140625	-79,535995
20930,273438	-79,538162
21016,406250	-79,541962
21102,539062	-79,548866
21188,671875	-79,549843
21274,804688	-79,553734
21360,937500	-79,556221
21447,070312	-79,559212
21533,203125	-79,561172
21619,335938	-79,561836
21705,468750	-79,564781
21791,601562	-79,564301
21877,734375	-79,566132
21963,867188	-79,566284
