Fréquence (Hz)	Niveau (dB)
10077,539062	-75,197876
10163,671875	-75,229996
10249,804688	-75,290596
10335,937500	-75,352623
10422,070312	-75,399323
10508,203125	-75,405098
10594,335938	-75,484024
10680,468750	-75,511276
10766,601562	-75,582047
10852,734375	-75,635536
10938,867188	-75,657677
11025,000000	-75,744911
11111,132812	-75,802345
11197,265625	-75,825478
11283,398438	-75,884705
11369,531250	-75,964317
11455,664062	-75,952759
11541,796875	-76,049919
11627,929688	-76,122246
11714,062500	-76,150246
11800,195312	-76,186607
11886,328125	-76,138657
11972,460938	-76,026421
12058,593750	-76,255043
12144,726562	-76,358208
12230,859375	-76,422813
12316,992188	-76,433525
12403,125000	-76,498672
12489,257812	-76,547501
12575,390625	-76,575584
12661,523438	-76,614487
12747,656250	-76,623734
12833,789062	-76,702805
12919,921875	-76,768776
13006,054688	-76,761986
13092,187500	-76,841217
13178,320312	-76,865250
13264,453125	-76,870346
13350,585938	-76,961304
13436,718750	-76,958672
13522,851562	-77,000992
13608,984375	-77,053497
13695,117188	-77,085510
13781,250000	-77,124840
13867,382812	-77,173004
13953,515625	-77,205185
14039,648438	-77,267891
14125,781250	-77,300980
14211,914062	-77,342644
14298,046875	-77,349777
14384,179688	-77,360214
14470,312500	-77,406448
14556,445312	-77,497780
14642,578125	-77,428070
14728,710938	-77,545677
14814,843750	-77,476433
14900,976562	-77,619873
14987,109375	-77,892357
15073,242188	-78,265701
15159,375000	-78,312866
15245,507812	-78,341125
15331,640625	-78,371002
15417,773438	-78,395912
15503,906250	-78,424316
15590,039062	-78,450478
15676,171875	-78,475449
15762,304688	-78,501793
15848,437500	-78,529587
15934,570312	-78,552269
16020,703125	-78,578133
16106,835938	-78,601318
16192,968750	-78,623451
16279,101562	-78,648903
16365,234375	-78,673973
16451,367188	-78,694061
16537,500000	-78,717239
16623,632812	-78,738922
16709,765625	-78,758949
16795,898438	-78,781410
16882,031250	-78,802155
16968,164062	-78,822594
17054,296875	-78,844498
17140,429688	-78,860100
17226,562500	-78,882271
17312,695312	-78,899490
17398,828125	-78,919662
17484,960938	-78,935738
17571,093750	-78,957108
17657,226562	-78,970695
17743,359375	-78,990356
17829,492188	-79,005623
17915,625000	-79,022125
18001,757812	-79,037102
18087,890625	-79,055832
18174,023438	-79,069328
18260,156250	-79,083595
18346,289062	-79,100647
18432,421875	-79,111183
18518,554688	-79,126091
18604,687500	-79,142830
18690,820312	-79,152153
18776,953125	-79,168617
18863,085938	-79,178825
18949,218750	-79,189384
19035,351562	-79,203499
19121,484375	-79,214172
19207,617188	-79,225204
19293,750000	-79,237068
19379,882812	-79,247711
19466,015625	-79,254845
19552,148438	-79,268166
19638,281250	-79,275253
19724,414062	-79,283661
19810,546875	-79,296074
19896,679688	-79,302238
19982,812500	-79,310204
20068,945312	-79,318466
20155,078125	-79,323456
20241,210938	-79,332939
20327,343750	-79,340950
20413,476562	-79,344986
20499,609375	-79,352699
20585,742188	-79,357635
20671,875000	-79,361465
20758,007812	-79,368065
20844,140625	-79,372780
20930,273438	-79,376053
21016,406250	-79,384048
21102,539062	-79,384117
21188,671875	-79,387421
21274,804688	-79,391602
21360,937500	-79,394493
21447,070312	-79,397316
21533,203125	-79,400108
21619,335938	-79,401215
21705,468750	-79,400208
21791,601562	-79,403893
21877,734375	-79,403915
21963,867188	-79,405960
