Fréquence (Hz)	Niveau (dB)
19379,882812	-91,002487
19466,015625	-91,008339
19552,148438	-91,026146
19638,281250	-91,031357
19724,414062	-91,039948
19810,546875	-91,053146
19896,679688	-91,062294
19982,812500	-91,067856
20068,945312	-91,080902
20155,078125	-91,087540
20241,210938	-91,089485
20327,343750	-91,103691
20413,476562	-91,110573
20499,609375	-91,112846
20585,742188	-91,121071
20671,875000	-91,129768
20758,007812	-91,130547
20844,140625	-91,145645
20930,273438	-91,136795
21016,406250	-91,152710
21102,539062	-91,150337
21188,671875	-91,159271
21274,804688	-91,159439
21360,937500	-91,158012
21447,070312	-91,164642
21533,203125	-91,168350
21619,335938	-91,173935
21705,468750	-91,167099
21791,601562	-91,172745
21877,734375	-91,173233
21963,867188	-91,170601
