Fréquence (Hz)	Niveau (dB)
9216,210938	-74,362900
9302,343750	-74,449699
9388,476562	-74,517448
9474,609375	-74,542633
9560,742188	-74,638725
9646,875000	-74,687782
9733,007812	-74,771194
9819,140625	-74,785683
9905,273438	-74,898804
9991,406250	-74,951881
10077,539062	-74,988876
10163,671875	-75,053284
10249,804688	-75,100151
10335,937500	-75,167999
10422,070312	-75,194481
10508,203125	-75,234161
10594,335938	-75,323624
10680,468750	-75,347855
10766,601562	-75,411171
10852,734375	-75,466507
10938,867188	-75,517273
11025,000000	-75,570259
11111,132812	-75,627014
11197,265625	-75,689613
11283,398438	-75,736221
11369,531250	-75,785530
11455,664062	-75,773193
11541,796875	-75,901390
11627,929688	-75,951561
11714,062500	-75,990807
11800,195312	-76,020882
11886,328125	-75,953171
11972,460938	-75,880249
12058,593750	-76,052162
12144,726562	-76,258469
12230,859375	-76,235397
12316,992188	-76,330681
12403,125000	-76,321625
12489,257812	-76,387703
12575,390625	-76,422554
12661,523438	-76,449181
12747,656250	-76,527084
12833,789062	-76,554764
12919,921875	-76,587273
13006,054688	-76,634880
13092,187500	-76,680199
13178,320312	-76,702248
13264,453125	-76,745033
13350,585938	-76,772079
13436,718750	-76,802048
13522,851562	-76,884171
13608,984375	-76,900452
13695,117188	-76,936111
13781,250000	-76,975746
13867,382812	-77,038872
13953,515625	-77,041054
14039,648438	-77,116211
14125,781250	-77,132980
14211,914062	-77,158691
14298,046875	-77,155243
14384,179688	-77,233177
14470,312500	-77,248642
14556,445312	-77,283089
14642,578125	-77,301483
14728,710938	-77,337090
14814,843750	-77,391541
14900,976562	-77,398308
14987,109375	-77,698975
15073,242188	-77,995079
15159,375000	-78,037552
15245,507812	-78,069351
15331,640625	-78,094627
15417,773438	-78,122704
15503,906250	-78,149857
15590,039062	-78,177750
15676,171875	-78,202377
15762,304688	-78,228310
15848,437500	-78,255219
15934,570312	-78,279671
16020,703125	-78,304276
16106,835938	-78,327530
16192,968750	-78,351700
16279,101562	-78,376167
16365,234375	-78,398598
16451,367188	-78,421722
16537,500000	-78,442719
16623,632812	-78,465927
16709,765625	-78,487564
16795,898438	-78,507278
16882,031250	-78,530151
16968,164062	-78,549194
17054,296875	-78,568146
17140,429688	-78,590080
17226,562500	-78,607452
17312,695312	-78,627151
17398,828125	-78,645226
17484,960938	-78,664116
17571,093750	-78,683029
17657,226562	-78,698448
17743,359375	-78,715477
17829,492188	-78,732620
17915,625000	-78,750015
18001,757812	-78,764542
18087,890625	-78,781013
18174,023438	-78,796928
18260,156250	-78,810684
18346,289062	-78,826065
18432,421875	-78,838814
18518,554688	-78,854309
18604,687500	-78,866096
18690,820312	-78,879539
18776,953125	-78,895081
18863,085938	-78,905258
18949,218750	-78,917656
19035,351562	-78,929588
19121,484375	-78,941910
19207,617188	-78,952057
19293,750000	-78,962090
19379,882812	-78,974190
19466,015625	-78,983063
19552,148438	-78,992905
19638,281250	-79,004539
19724,414062	-79,011505
19810,546875	-79,019356
19896,679688	-79,029861
19982,812500	-79,036484
20068,945312	-79,044754
20155,078125	-79,051613
20241,210938	-79,059479
20327,343750	-79,067360
20413,476562	-79,071068
20499,609375	-79,078888
20585,742188	-79,082993
20671,875000	-79,090927
20758,007812	-79,092941
20844,140625	-79,101265
20930,273438	-79,103615
21016,406250	-79,107613
21102,539062	-79,110474
21188,671875	-79,116119
21274,804688	-79,118073
21360,937500	-79,120155
21447,070312	-79,124046
21533,203125	-79,126060
21619,335938	-79,126564
21705,468750	-79,129051
21791,601562	-79,129181
21877,734375	-79,131531
21963,867188	-79,131180
