Fréquence (Hz)	Niveau (dB)
8441,015625	-70,485619
8527,148438	-68,503014
8613,281250	-66,483086
8699,414062	-66,253387
8785,546875	-66,828323
8871,679688	-67,896362
8957,812500	-69,653816
9043,945312	-70,897797
9130,078125	-71,572151
9216,210938	-71,706451
9302,343750	-72,230568
9388,476562	-72,503609
9474,609375	-73,103203
9560,742188	-73,751724
9646,875000	-74,672997
9733,007812	-75,516418
9819,140625	-76,013992
9905,273438	-76,315086
9991,406250	-76,596146
10077,539062	-76,597626
10163,671875	-76,458611
10249,804688	-76,386452
10335,937500	-76,054199
10422,070312	-75,907074
10508,203125	-76,000610
10594,335938	-75,684219
10680,468750	-75,742264
10766,601562	-75,695000
10852,734375	-76,203171
10938,867188	-76,988350
11025,000000	-77,623413
11111,132812	-77,859886
11197,265625	-78,032921
11283,398438	-78,124626
11369,531250	-78,165611
11455,664062	-78,171333
11541,796875	-78,278816
11627,929688	-78,292801
11714,062500	-78,371788
11800,195312	-78,382881
11886,328125	-78,208847
11972,460938	-78,248260
12058,593750	-78,450821
12144,726562	-78,562141
12230,859375	-78,618790
12316,992188	-78,634270
12403,125000	-78,706284
12489,257812	-78,739410
12575,390625	-78,834923
12661,523438	-78,794769
12747,656250	-78,825256
12833,789062	-78,935295
12919,921875	-78,933678
13006,054688	-79,040161
13092,187500	-79,045753
13178,320312	-79,020790
13264,453125	-79,169823
13350,585938	-79,171371
13436,718750	-79,187134
13522,851562	-79,230240
13608,984375	-79,294655
13695,117188	-79,304832
13781,250000	-79,395332
13867,382812	-79,367599
13953,515625	-79,532402
14039,648438	-79,489037
14125,781250	-79,582458
14211,914062	-79,539848
14298,046875	-79,554977
14384,179688	-79,628799
14470,312500	-79,660042
14556,445312	-79,648598
14642,578125	-79,763275
14728,710938	-79,698715
14814,843750	-79,816467
14900,976562	-79,780891
14987,109375	-80,349884
15073,242188	-80,840134
15159,375000	-80,910210
15245,507812	-80,940559
15331,640625	-80,968269
15417,773438	-80,995247
15503,906250	-81,022942
15590,039062	-81,048477
15676,171875	-81,074577
15762,304688	-81,100044
15848,437500	-81,128006
15934,570312	-81,151726
16020,703125	-81,176239
16106,835938	-81,198341
16192,968750	-81,225708
16279,101562	-81,246330
16365,234375	-81,272621
16451,367188	-81,292137
16537,500000	-81,315720
16623,632812	-81,336357
16709,765625	-81,359833
16795,898438	-81,378883
16882,031250	-81,403976
16968,164062	-81,420189
17054,296875	-81,439468
17140,429688	-81,460953
17226,562500	-81,481400
17312,695312	-81,498192
17398,828125	-81,518066
17484,960938	-81,535980
17571,093750	-81,551079
17657,226562	-81,572960
17743,359375	-81,588509
17829,492188	-81,603546
17915,625000	-81,621643
18001,757812	-81,636604
18087,890625	-81,652039
18174,023438	-81,668579
18260,156250	-81,684349
18346,289062	-81,697632
18432,421875	-81,710098
18518,554688	-81,725922
18604,687500	-81,739342
18690,820312	-81,752754
18776,953125	-81,766571
18863,085938	-81,777016
18949,218750	-81,789627
19035,351562	-81,800476
19121,484375	-81,814125
19207,617188	-81,825592
19293,750000	-81,836548
19379,882812	-81,842705
19466,015625	-81,855820
19552,148438	-81,865578
19638,281250	-81,874321
19724,414062	-81,885574
19810,546875	-81,891457
19896,679688	-81,902756
19982,812500	-81,905922
20068,945312	-81,919800
20155,078125	-81,924438
20241,210938	-81,930908
20327,343750	-81,938416
20413,476562	-81,943855
20499,609375	-81,951660
20585,742188	-81,955063
20671,875000	-81,964180
20758,007812	-81,967079
20844,140625	-81,969894
20930,273438	-81,975029
21016,406250	-81,980888
21102,539062	-81,985535
21188,671875	-81,986511
21274,804688	-81,989769
21360,937500	-81,994354
21447,070312	-81,994362
21533,203125	-81,999184
21619,335938	-81,998428
21705,468750	-82,001381
21791,601562	-82,003105
21877,734375	-82,001404
21963,867188	-82,002991
