Fréquence (Hz)	Niveau (dB)
7579,687500	-71,482521
7665,820312	-71,573837
7751,953125	-71,668411
7838,085938	-71,743660
7924,218750	-71,809631
8010,351562	-71,772865
8096,484375	-71,741203
8182,617188	-72,100655
8268,750000	-72,245255
8354,882812	-72,322578
8441,015625	-72,339256
8527,148438	-72,383324
8613,281250	-72,459633
8699,414062	-72,531113
8785,546875	-72,581741
8871,679688	-72,644157
8957,812500	-72,729034
9043,945312	-72,793648
9130,078125	-72,838570
9216,210938	-72,929977
9302,343750	-72,958878
9388,476562	-73,057549
9474,609375	-73,102455
9560,742188	-73,194122
9646,875000	-73,233009
9733,007812	-73,286201
9819,140625	-73,379463
9905,273438	-73,405106
9991,406250	-73,470261
10077,539062	-73,553101
10163,671875	-73,586105
10249,804688	-73,659355
10335,937500	-73,709259
10422,070312	-73,762489
10508,203125	-73,810806
10594,335938	-73,866791
10680,468750	-73,931396
10766,601562	-73,948967
10852,734375	-74,040726
10938,867188	-74,072281
11025,000000	-74,135208
11111,132812	-74,187065
11197,265625	-74,225273
11283,398438	-74,298851
11369,531250	-74,336792
11455,664062	-74,381264
11541,796875	-74,424873
11627,929688	-74,506073
11714,062500	-74,557076
11800,195312	-74,596344
11886,328125	-74,529549
11972,460938	-74,530243
12058,593750	-74,660721
12144,726562	-74,747055
12230,859375	-74,799965
12316,992188	-74,871063
12403,125000	-74,866241
12489,257812	-74,945534
12575,390625	-74,961754
12661,523438	-75,059212
12747,656250	-75,022682
12833,789062	-75,124184
12919,921875	-75,143112
13006,054688	-75,204849
13092,187500	-75,233307
13178,320312	-75,251389
13264,453125	-75,315231
13350,585938	-75,317978
13436,718750	-75,399422
13522,851562	-75,404892
13608,984375	-75,444099
13695,117188	-75,519295
13781,250000	-75,514946
13867,382812	-75,584312
13953,515625	-75,608177
14039,648438	-75,697868
14125,781250	-75,669113
14211,914062	-75,718506
14298,046875	-75,748695
14384,179688	-75,786346
14470,312500	-75,817116
14556,445312	-75,861137
14642,578125	-75,844093
14728,710938	-75,905350
14814,843750	-75,941895
14900,976562	-75,972794
14987,109375	-76,144173
15073,242188	-76,334175
15159,375000	-76,375671
15245,507812	-76,400620
15331,640625	-76,431221
15417,773438	-76,457085
15503,906250	-76,483482
15590,039062	-76,509575
15676,171875	-76,539917
15762,304688	-76,561966
15848,437500	-76,590355
15934,570312	-76,613205
16020,703125	-76,635147
16106,835938	-76,662964
16192,968750	-76,686745
16279,101562	-76,709961
16365,234375	-76,733841
16451,367188	-76,755074
16537,500000	-76,775414
16623,632812	-76,799149
16709,765625	-76,822304
16795,898438	-76,841972
16882,031250	-76,864189
16968,164062	-76,883881
17054,296875	-76,900589
17140,429688	-76,923096
17226,562500	-76,943695
17312,695312	-76,959358
17398,828125	-76,983131
17484,960938	-76,996536
17571,093750	-77,013710
17657,226562	-77,033005
17743,359375	-77,051743
17829,492188	-77,065804
17915,625000	-77,084938
18001,757812	-77,100067
18087,890625	-77,111572
18174,023438	-77,130341
18260,156250	-77,145645
18346,289062	-77,159180
18432,421875	-77,175896
18518,554688	-77,188599
18604,687500	-77,198242
18690,820312	-77,215004
18776,953125	-77,228477
18863,085938	-77,238525
18949,218750	-77,254570
19035,351562	-77,263252
19121,484375	-77,273438
19207,617188	-77,285927
19293,750000	-77,297836
19379,882812	-77,306458
19466,015625	-77,320930
19552,148438	-77,327324
19638,281250	-77,334625
19724,414062	-77,345909
19810,546875	-77,354881
19896,679688	-77,362823
19982,812500	-77,373734
20068,945312	-77,378906
20155,078125	-77,383957
20241,210938	-77,393768
20327,343750	-77,398964
20413,476562	-77,406898
20499,609375	-77,415428
20585,742188	-77,417984
20671,875000	-77,422867
20758,007812	-77,428329
20844,140625	-77,433403
20930,273438	-77,437370
21016,406250	-77,445175
21102,539062	-77,445930
21188,671875	-77,447289
21274,804688	-77,453430
21360,937500	-77,453674
21447,070312	-77,457787
21533,203125	-77,462799
21619,335938	-77,461723
21705,468750	-77,460556
21791,601562	-77,465370
21877,734375	-77,463982
21963,867188	-77,465332
