Fréquence (Hz)	Niveau (dB)
12833,789062	-76,739296
12919,921875	-76,771767
13006,054688	-76,862823
13092,187500	-76,861954
13178,320312	-76,890732
13264,453125	-76,960327
13350,585938	-77,004509
13436,718750	-77,024361
13522,851562	-77,072121
13608,984375	-77,125534
13695,117188	-77,153572
13781,250000	-77,197189
13867,382812	-77,240295
13953,515625	-77,239700
14039,648438	-77,322380
14125,781250	-77,340561
14211,914062	-77,384720
14298,046875	-77,356697
14384,179688	-77,433762
14470,312500	-77,459709
14556,445312	-77,483200
14642,578125	-77,528954
14728,710938	-77,553993
14814,843750	-77,552284
14900,976562	-77,622398
14987,109375	-77,937027
15073,242188	-78,194824
15159,375000	-78,250214
15245,507812	-78,275162
15331,640625	-78,304184
15417,773438	-78,331078
15503,906250	-78,358154
15590,039062	-78,385170
15676,171875	-78,412071
15762,304688	-78,436829
15848,437500	-78,461662
15934,570312	-78,488091
16020,703125	-78,512436
16106,835938	-78,536606
16192,968750	-78,558304
16279,101562	-78,585747
16365,234375	-78,606522
16451,367188	-78,629021
16537,500000	-78,650162
16623,632812	-78,673897
16709,765625	-78,695549
16795,898438	-78,717010
16882,031250	-78,735405
16968,164062	-78,758202
17054,296875	-78,776787
17140,429688	-78,797813
17226,562500	-78,815872
17312,695312	-78,834167
17398,828125	-78,853447
17484,960938	-78,873146
17571,093750	-78,889168
17657,226562	-78,906143
17743,359375	-78,924599
17829,492188	-78,940491
17915,625000	-78,957588
18001,757812	-78,972740
18087,890625	-78,987511
18174,023438	-79,004730
18260,156250	-79,019852
18346,289062	-79,033333
18432,421875	-79,047569
18518,554688	-79,061279
18604,687500	-79,075943
18690,820312	-79,088654
18776,953125	-79,100868
18863,085938	-79,112846
18949,218750	-79,127335
19035,351562	-79,136978
19121,484375	-79,150970
19207,617188	-79,157814
19293,750000	-79,170876
19379,882812	-79,182579
19466,015625	-79,192802
19552,148438	-79,199669
19638,281250	-79,210251
19724,414062	-79,221054
19810,546875	-79,228798
19896,679688	-79,237206
19982,812500	-79,243217
20068,945312	-79,254143
20155,078125	-79,260338
20241,210938	-79,267067
20327,343750	-79,273460
20413,476562	-79,280190
20499,609375	-79,287376
20585,742188	-79,293221
20671,875000	-79,295639
20758,007812	-79,302917
20844,140625	-79,307114
20930,273438	-79,312767
21016,406250	-79,317833
21102,539062	-79,318222
21188,671875	-79,322701
21274,804688	-79,327576
21360,937500	-79,328735
21447,070312	-79,331642
21533,203125	-79,333908
21619,335938	-79,336205
21705,468750	-79,336258
21791,601562	-79,338753
21877,734375	-79,338249
21963,867188	-79,339699
