Fréquence (Hz)	Niveau (dB)
18949,218750	-80,792343
19035,351562	-80,801552
19121,484375	-80,815269
19207,617188	-80,822464
19293,750000	-80,839485
19379,882812	-80,844193
19466,015625	-80,857231
19552,148438	-80,864517
19638,281250	-80,877541
19724,414062	-80,883575
19810,546875	-80,893105
19896,679688	-80,902168
19982,812500	-80,910240
20068,945312	-80,917343
20155,078125	-80,925842
20241,210938	-80,931824
20327,343750	-80,938011
20413,476562	-80,945877
20499,609375	-80,950737
20585,742188	-80,958397
20671,875000	-80,961105
20758,007812	-80,968033
20844,140625	-80,973175
20930,273438	-80,976234
21016,406250	-80,981682
21102,539062	-80,983742
21188,671875	-80,989899
21274,804688	-80,990578
21360,937500	-80,993439
21447,070312	-80,997131
21533,203125	-80,997665
21619,335938	-81,001534
21705,468750	-81,001526
21791,601562	-81,002457
21877,734375	-81,003754
21963,867188	-81,005951
