Fréquence (Hz)	Niveau (dB)
9388,476562	-72,557686
9474,609375	-72,612022
9560,742188	-72,686661
9646,875000	-72,759766
9733,007812	-72,795738
9819,140625	-72,859337
9905,273438	-72,932983
9991,406250	-72,969978
10077,539062	-73,067215
10163,671875	-73,068764
10249,804688	-73,153702
10335,937500	-73,214622
10422,070312	-73,269554
10508,203125	-73,294510
10594,335938	-73,372948
10680,468750	-73,415222
10766,601562	-73,425125
10852,734375	-73,506020
10938,867188	-73,565155
11025,000000	-73,588684
11111,132812	-73,653381
11197,265625	-73,722885
11283,398438	-73,771080
11369,531250	-73,855621
11455,664062	-73,839775
11541,796875	-73,901741
11627,929688	-73,997849
11714,062500	-73,991791
11800,195312	-74,079971
11886,328125	-74,020714
11972,460938	-73,992569
12058,593750	-74,103218
12144,726562	-74,225372
12230,859375	-74,262726
12316,992188	-74,280769
12403,125000	-74,352959
12489,257812	-74,411194
12575,390625	-74,401665
12661,523438	-74,482597
12747,656250	-74,527763
12833,789062	-74,583450
12919,921875	-74,571671
13006,054688	-74,676796
13092,187500	-74,702660
13178,320312	-74,710732
13264,453125	-74,739349
13350,585938	-74,857651
13436,718750	-74,798019
13522,851562	-74,890480
13608,984375	-74,933830
13695,117188	-74,958725
13781,250000	-74,999062
13867,382812	-75,036491
13953,515625	-75,094559
14039,648438	-75,110474
14125,781250	-75,155762
14211,914062	-75,192314
14298,046875	-75,191307
14384,179688	-75,258400
14470,312500	-75,297295
14556,445312	-75,296173
14642,578125	-75,343109
14728,710938	-75,392174
14814,843750	-75,396133
14900,976562	-75,419449
14987,109375	-75,647446
15073,242188	-75,950165
15159,375000	-75,988968
15245,507812	-76,020370
15331,640625	-76,043106
15417,773438	-76,076164
15503,906250	-76,097549
15590,039062	-76,129532
15676,171875	-76,151779
15762,304688	-76,181046
15848,437500	-76,202965
15934,570312	-76,231827
16020,703125	-76,253609
16106,835938	-76,280205
16192,968750	-76,301491
16279,101562	-76,327499
16365,234375	-76,349213
16451,367188	-76,373322
16537,500000	-76,393715
16623,632812	-76,416550
16709,765625	-76,437805
16795,898438	-76,459496
16882,031250	-76,481003
16968,164062	-76,499878
17054,296875	-76,521378
17140,429688	-76,538795
17226,562500	-76,561584
17312,695312	-76,576706
17398,828125	-76,598526
17484,960938	-76,614258
17571,093750	-76,634407
17657,226562	-76,649040
17743,359375	-76,669670
17829,492188	-76,682465
17915,625000	-76,702393
18001,757812	-76,715218
18087,890625	-76,733528
18174,023438	-76,746269
18260,156250	-76,764366
18346,289062	-76,776031
18432,421875	-76,792046
18518,554688	-76,804131
18604,687500	-76,819366
18690,820312	-76,831024
18776,953125	-76,844795
18863,085938	-76,857346
18949,218750	-76,868553
19035,351562	-76,882393
19121,484375	-76,891098
19207,617188	-76,904358
19293,750000	-76,913475
19379,882812	-76,926003
19466,015625	-76,932526
19552,148438	-76,946541
19638,281250	-76,952438
19724,414062	-76,964310
19810,546875	-76,969505
19896,679688	-76,982101
19982,812500	-76,986191
20068,945312	-76,998039
20155,078125	-77,001503
20241,210938	-77,012543
20327,343750	-77,015129
20413,476562	-77,026428
20499,609375	-77,027092
20585,742188	-77,037132
20671,875000	-77,039795
20758,007812	-77,047661
20844,140625	-77,050323
20930,273438	-77,054977
21016,406250	-77,060539
21102,539062	-77,062576
21188,671875	-77,067757
21274,804688	-77,068611
21360,937500	-77,074776
21447,070312	-77,073334
21533,203125	-77,079567
21619,335938	-77,077225
21705,468750	-77,082870
21791,601562	-77,080978
21877,734375	-77,083687
21963,867188	-77,082214
