Fréquence (Hz)	Niveau (dB)
14728,710938	-75,982147
14814,843750	-76,072296
14900,976562	-76,009819
14987,109375	-76,377335
15073,242188	-76,659325
15159,375000	-76,711937
15245,507812	-76,740456
15331,640625	-76,766922
15417,773438	-76,796326
15503,906250	-76,821671
15590,039062	-76,850510
15676,171875	-76,873039
15762,304688	-76,903496
15848,437500	-76,924240
15934,570312	-76,954132
16020,703125	-76,973640
16106,835938	-77,001991
16192,968750	-77,022346
16279,101562	-77,049370
16365,234375	-77,068855
16451,367188	-77,095451
16537,500000	-77,113548
16623,632812	-77,139664
16709,765625	-77,157188
16795,898438	-77,181938
16882,031250	-77,198517
16968,164062	-77,223984
17054,296875	-77,239693
17140,429688	-77,261383
17226,562500	-77,280014
17312,695312	-77,300171
17398,828125	-77,317268
17484,960938	-77,335907
17571,093750	-77,354256
17657,226562	-77,371475
17743,359375	-77,388428
17829,492188	-77,404922
17915,625000	-77,422028
18001,757812	-77,437134
18087,890625	-77,454842
18174,023438	-77,466454
18260,156250	-77,485664
18346,289062	-77,497421
18432,421875	-77,513107
18518,554688	-77,525833
18604,687500	-77,541702
18690,820312	-77,551033
18776,953125	-77,567955
18863,085938	-77,577438
18949,218750	-77,591805
19035,351562	-77,601585
19121,484375	-77,615845
19207,617188	-77,623444
19293,750000	-77,637344
19379,882812	-77,645004
19466,015625	-77,658348
19552,148438	-77,664009
19638,281250	-77,677711
19724,414062	-77,683098
19810,546875	-77,695358
19896,679688	-77,700661
19982,812500	-77,711456
20068,945312	-77,717278
20155,078125	-77,725365
20241,210938	-77,731224
20327,343750	-77,739677
20413,476562	-77,744408
20499,609375	-77,752197
20585,742188	-77,756432
20671,875000	-77,761971
20758,007812	-77,767982
20844,140625	-77,772057
20930,273438	-77,776764
21016,406250	-77,779045
21102,539062	-77,786552
21188,671875	-77,785797
21274,804688	-77,792496
21360,937500	-77,792130
21447,070312	-77,798126
21533,203125	-77,796707
21619,335938	-77,800667
21705,468750	-77,799820
21791,601562	-77,803841
21877,734375	-77,801483
21963,867188	-77,805481
Fréquence (Hz)	Niveau (dB)
86,132812	-33,775398
172,265625	-20,418964
258,398438	-10,625523
344,531250	-11,120485
430,664062	-26,084883
516,796875	-26,718672
602,929688	-25,412334
689,062500	-24,620422
775,195312	-37,721573
861,328125	-48,174477
947,460938	-48,039646
1033,593750	-53,000866
1119,726562	-53,774433
1205,859375	-54,510029
1291,992188	-55,254978
1378,125000	-56,135059
1464,257812	-56,564804
1550,390625	-57,100163
1636,523438	-57,612133
1722,656250	-58,163441
1808,789062	-58,641582
1894,921875	-59,106972
1981,054688	-59,371117
2067,187500	-59,890396
2153,320312	-60,302795
2239,453125	-60,653141
2325,585938	-61,004326
2411,718750	-61,313339
2497,851562	-61,635635
2583,984375	-61,919090
2670,117188	-62,211693
2756,250000	-62,486507
2842,382812	-62,756493
2928,515625	-63,025852
3014,648438	-63,270565
3100,781250	-63,526138
3186,914062	-63,732677
3273,046875	-63,937164
3359,179688	-64,173302
3445,312500	-64,418365
3531,445312	-64,591835
3617,578125	-64,717636
3703,710938	-65,034042
3789,843750	-65,238655
3875,976562	-65,420647
3962,109375	-65,585999
4048,242188	-65,729576
4134,375000	-65,297112
4220,507812	-65,120712
4306,640625	-66,216072
4392,773438	-66,490646
4478,906250	-66,620850
4565,039062	-66,717667
4651,171875	-66,942581
4737,304688	-67,118889
4823,437500	-67,259651
4909,570312	-67,405304
4995,703125	-67,560440
5081,835938	-67,692940
5167,968750	-67,844788
5254,101562	-67,975220
5340,234375	-68,111839
5426,367188	-68,230644
5512,500000	-68,370201
5598,632812	-68,521431
5684,765625	-68,607147
5770,898438	-68,773094
5857,031250	-68,882927
5943,164062	-69,012344
6029,296875	-69,133789
6115,429688	-69,260567
6201,562500	-69,377892
6287,695312	-69,490967
6373,828125	-69,611992
6459,960938	-69,714371
6546,093750	-69,833618
6632,226562	-69,905777
6718,359375	-70,015755
6804,492188	-70,092674
6890,625000	-70,186455
6976,757812	-70,278038
7062,890625	-70,345230
7149,023438	-70,417274
7235,156250	-70,505753
7321,289062	-70,598274
7407,421875	-70,673721
7493,554688	-70,744080
7579,687500	-70,835487
7665,820312	-70,923515
7751,953125	-71,021950
7838,085938	-71,095757
7924,218750	-71,171333
8010,351562	-71,169098
8096,484375	-71,137085
8182,617188	-71,446243
8268,750000	-71,631248
8354,882812	-71,644356
8441,015625	-71,667618
8527,148438	-71,712646
8613,281250	-71,806717
8699,414062	-71,837563
8785,546875	-71,929604
8871,679688	-71,981949
8957,812500	-72,031311
9043,945312	-72,102592
9130,078125	-72,153862
9216,210938	-72,239647
9302,343750	-72,287071
9388,476562	-72,369553
9474,609375	-72,443031
9560,742188	-72,440704
9646,875000	-72,567177
9733,007812	-72,604599
9819,140625	-72,651138
9905,273438	-72,743225
9991,406250	-72,787453
10077,539062	-72,832657
10163,671875	-72,893288
10249,804688	-72,976685
10335,937500	-72,995941
10422,070312	-73,063110
10508,203125	-73,113716
10594,335938	-73,171310
10680,468750	-73,153542
10766,601562	-73,301071
10852,734375	-73,294533
10938,867188	-73,379601
11025,000000	-73,367844
11111,132812	-73,468872
11197,265625	-73,526947
11283,398438	-73,573296
11369,531250	-73,654411
11455,664062	-73,657501
11541,796875	-73,743225
11627,929688	-73,775017
11714,062500	-73,859558
11800,195312	-73,873573
11886,328125	-73,859428
11972,460938	-73,829155
12058,593750	-73,929573
12144,726562	-74,022217
12230,859375	-74,081398
12316,992188	-74,099693
12403,125000	-74,142212
12489,257812	-74,195938
12575,390625	-74,242928
12661,523438	-74,328957
12747,656250	-74,299400
12833,789062	-74,382195
12919,921875	-74,429634
13006,054688	-74,451004
13092,187500	-74,500725
13178,320312	-74,545074
13264,453125	-74,592323
13350,585938	-74,623344
13436,718750	-74,644684
13522,851562	-74,706055
13608,984375	-74,734779
13695,117188	-74,784477
13781,250000	-74,809105
13867,382812	-74,859909
13953,515625	-74,900757
14039,648438	-74,941917
14125,781250	-74,992035
14211,914062	-74,992073
14298,046875	-75,047951
14384,179688	-75,076675
14470,312500	-75,068039
14556,445312	-75,145355
14642,578125	-75,156395
14728,710938	-75,175407
14814,843750	-75,206161
14900,976562	-75,228539
14987,109375	-75,447426
15073,242188	-75,725044
15159,375000	-75,760582
15245,507812	-75,787476
15331,640625	-75,819061
15417,773438	-75,848152
15503,906250	-75,872032
15590,039062	-75,896790
15676,171875	-75,926544
15762,304688	-75,953659
15848,437500	-75,977112
15934,570312	-75,999321
16020,703125	-76,026802
16106,835938	-76,053596
16192,968750	-76,073990
16279,101562	-76,095596
16365,234375	-76,122192
16451,367188	-76,145760
16537,500000	-76,166489
16623,632812	-76,186287
16709,765625	-76,209251
16795,898438	-76,233315
16882,031250	-76,251671
16968,164062	-76,269966
17054,296875	-76,291695
17140,429688	-76,314354
17226,562500	-76,330910
17312,695312	-76,348328
17398,828125	-76,368462
17484,960938	-76,387985
17571,093750	-76,404724
17657,226562	-76,420135
17743,359375	-76,438385
17829,492188	-76,458153
17915,625000	-76,471458
18001,757812	-76,486595
18087,890625	-76,504845
18174,023438	-76,519577
18260,156250	-76,534218
18346,289062	-76,546638
18432,421875	-76,563423
18518,554688	-76,577934
18604,687500	-76,589821
18690,820312	-76,602356
18776,953125	-76,615852
18863,085938	-76,630554
18949,218750	-76,640778
19035,351562	-76,650993
19121,484375	-76,664909
19207,617188	-76,676003
19293,750000	-76,686325
19379,882812	-76,695663
19466,015625	-76,705696
19552,148438	-76,718338
19638,281250	-76,725357
19724,414062	-76,732605
19810,546875	-76,745064
19896,679688	-76,753159
19982,812500	-76,759850
20068,945312	-76,767502
20155,078125	-76,774361
20241,210938	-76,783844
20327,343750	-76,788506
20413,476562	-76,794777
20499,609375	-76,802528
20585,742188	-76,807274
20671,875000	-76,813080
20758,007812	-76,816597
20844,140625	-76,822838
20930,273438	-76,827919
21016,406250	-76,831253
21102,539062	-76,834030
21188,671875	-76,838905
21274,804688	-76,841415
21360,937500	-76,845016
21447,070312	-76,846428
21533,203125	-76,847748
21619,335938	-76,852043
21705,468750	-76,851082
21791,601562	-76,853188
21877,734375	-76,853874
21963,867188	-76,855461
