Fréquence (Hz)	Niveau (dB)
11972,460938	-78,040833
12058,593750	-78,117744
12144,726562	-78,211853
12230,859375	-78,305969
12316,992188	-78,293663
12403,125000	-78,324318
12489,257812	-78,405685
12575,390625	-78,403297
12661,523438	-78,453201
12747,656250	-78,567986
12833,789062	-78,546387
12919,921875	-78,609390
13006,054688	-78,651985
13092,187500	-78,651695
13178,320312	-78,735527
13264,453125	-78,763596
13350,585938	-78,784248
13436,718750	-78,831436
13522,851562	-78,871536
13608,984375	-78,943161
13695,117188	-78,944511
13781,250000	-78,995026
13867,382812	-79,057381
13953,515625	-79,098999
14039,648438	-79,195160
14125,781250	-79,205666
14211,914062	-79,228416
14298,046875	-79,220779
14384,179688	-79,248962
14470,312500	-79,261406
14556,445312	-79,301544
14642,578125	-79,372253
14728,710938	-79,377182
14814,843750	-79,342422
14900,976562	-79,443466
14987,109375	-80,010765
15073,242188	-80,581726
15159,375000	-80,657722
15245,507812	-80,686653
15331,640625	-80,714340
15417,773438	-80,737686
15503,906250	-80,769882
15590,039062	-80,796806
15676,171875	-80,819695
15762,304688	-80,845436
15848,437500	-80,873764
15934,570312	-80,898087
16020,703125	-80,921234
16106,835938	-80,947273
16192,968750	-80,969292
16279,101562	-80,993500
16365,234375	-81,017464
16451,367188	-81,037521
16537,500000	-81,064598
16623,632812	-81,080780
16709,765625	-81,104988
16795,898438	-81,128952
16882,031250	-81,148140
16968,164062	-81,163376
17054,296875	-81,188820
17140,429688	-81,208153
17226,562500	-81,227531
17312,695312	-81,241447
17398,828125	-81,265915
17484,960938	-81,283989
17571,093750	-81,297882
17657,226562	-81,316544
17743,359375	-81,335976
17829,492188	-81,351402
17915,625000	-81,365166
18001,757812	-81,384186
18087,890625	-81,400375
18174,023438	-81,412811
18260,156250	-81,428856
18346,289062	-81,444313
18432,421875	-81,458687
18518,554688	-81,471466
18604,687500	-81,484940
18690,820312	-81,499077
18776,953125	-81,511963
18863,085938	-81,522308
18949,218750	-81,537132
19035,351562	-81,548042
19121,484375	-81,560982
19207,617188	-81,566116
19293,750000	-81,582230
19379,882812	-81,594414
19466,015625	-81,600830
19552,148438	-81,610931
19638,281250	-81,620491
19724,414062	-81,632767
19810,546875	-81,636742
19896,679688	-81,646530
19982,812500	-81,657295
20068,945312	-81,662582
20155,078125	-81,669037
20241,210938	-81,679276
20327,343750	-81,685280
20413,476562	-81,690224
20499,609375	-81,695328
20585,742188	-81,704399
20671,875000	-81,708786
20758,007812	-81,711037
20844,140625	-81,717598
20930,273438	-81,724495
21016,406250	-81,727386
21102,539062	-81,726471
21188,671875	-81,735596
21274,804688	-81,737350
21360,937500	-81,739021
21447,070312	-81,740822
21533,203125	-81,743759
21619,335938	-81,748253
21705,468750	-81,745178
21791,601562	-81,748657
21877,734375	-81,750175
21963,867188	-81,749229
